run_id,git_commit,dirty,scene,scene_sha256,builder,layout,mode,ray_set,ray_seed,rayset_hash,query_kind,ratio_bin,candidate_count,relevant_hit_count,false_positive_count,invalid_count,probe_node_steps,probe_prim_steps,probe_box_tests,probe_tri_tests,false_positive_node_steps,false_positive_prim_steps,false_positive_box_tests,false_positive_tri_tests,source_analytic,source_steps
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,q_50_60,35036,10282,24754,0,117983,44804,235966,44804,73579,20387,147158,20387,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,q_60_70,38856,8289,30567,0,146939,40331,293878,40331,95134,17781,190268,17781,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,q_70_80,36335,7376,28959,0,139014,33191,278028,33191,90295,13212,180590,13212,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,q_80_90,40571,7517,33054,0,151474,38133,302948,38133,97779,16421,195558,16421,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,q_90_100,101798,38942,62856,0,275412,142840,550824,142840,144510,58363,289020,58363,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,raw_gt_1,1445212,170684,1274528,0,10578015,1184492,21156030,1184492,7843001,472964,15686002,472964,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,14345143039870854015,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_00_10,13713,488,13225,0,14017,22894,28034,22894,13176,21873,26352,21873,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_10_20,9297,1006,8291,0,11787,11376,23574,11376,9800,9809,19600,9809,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_20_30,9909,1647,8262,0,19709,12358,39418,12358,14824,9250,29648,9250,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_30_40,13072,2805,10267,0,28388,15323,56776,15323,19179,9858,38358,9858,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_40_50,34969,14060,20909,0,44520,40072,89040,40072,26986,20781,53972,20781,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_50_60,18349,6724,11625,0,72285,29542,144570,29542,36931,12725,73862,12725,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_60_70,17216,6870,10346,0,84547,28437,169094,28437,38611,9669,77222,9669,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_70_80,16186,6938,9248,0,84565,25690,169130,25690,35803,7003,71606,7003,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_80_90,15219,7327,7892,0,82625,25576,165250,25576,33114,5988,66228,5988,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,q_90_100,25537,17403,8134,0,98440,46093,196880,46093,32766,6876,65532,6876,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,raw_gt_1,231850,118877,112973,0,2702357,484142,5404714,484142,622487,41380,1244974,41380,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,A,17736773438954655807,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_00_10,13469,536,12933,0,14224,23091,28448,23091,13239,21959,26478,21959,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_10_20,8407,960,7447,0,10026,9873,20052,9873,8154,8232,16308,8232,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_20_30,9417,1672,7745,0,18511,11397,37022,11397,13283,8161,26566,8161,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_30_40,12063,2792,9271,0,27352,14216,54704,14216,17142,8421,34284,8421,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_40_50,33758,13815,19943,0,44219,38591,88438,38591,25878,19394,51756,19394,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_50_60,17612,6407,11205,0,68627,28135,137254,28135,35510,12281,71020,12281,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_60_70,16347,6442,9905,0,80426,27230,160852,27230,36980,9518,73960,9518,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_70_80,15461,6685,8776,0,79507,24227,159014,24227,33768,6507,67536,6507,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_80_90,14048,6741,7307,0,73766,22383,147532,22383,28873,4817,57746,4817,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,q_90_100,24611,16974,7637,0,91649,43448,183298,43448,29909,6173,59818,6173,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,raw_gt_1,225138,115366,109772,0,2557392,455191,5114784,455191,599765,38748,1199530,38748,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,san-miguel.obj,1e285ee0a46df887eacd0f7882784ac246c157a4ead01dd16b6f0460186711bd,binned_sah,bvh2/slot32_aos,robust,incoherent,B,4758568597345739224,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
